class	url	status	n_redirects	redirect_chain	final_url	title	note	context	source_files	live_referrers	verify_code	verify_hops	verify_final	verify_result
ok_http_to_https	http://goo.gl/dWMfkw	200	2	301->https://goo.gl/dWMfkw | 302->https://docs.google.com/document/d/1LwlMeq3FpfYO-riVhiLvuMkBSY8fp_W1utgmv1hpVpU/edit?usp=sharing	https://docs.google.com/document/d/1LwlMeq3FpfYO-riVhiLvuMkBSY8fp_W1utgmv1hpVpU/edit?usp=sharing			archival	content/help/course-materials/2017/BioC2017.md					
ok_http_to_https	http://goo.gl/forms/NOi0dz8Wmx	200	3	301->https://goo.gl/forms/NOi0dz8Wmx | 302->https://docs.google.com/forms/d/116pXLOexqz8CKOWyBFMR4VhmuG1_51xppfPGUozMx-M/viewform?c=0&w=1&usp=send_form | 301->https://docs.google.com/forms/d/e/1FAIpQLSc5Ity-SCqUdlgTa7xtmgLnKfnumJFzIkkvW7ojGCmwZEqHQg/viewform?c=0&w=1&usp=send_form	https://docs.google.com/forms/d/e/1FAIpQLSc5Ity-SCqUdlgTa7xtmgLnKfnumJFzIkkvW7ojGCmwZEqHQg/viewform?c=0&w=1&usp=send_form			archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://gosling-lang.org/	200	1	301->https://gosling-lang.org/	https://gosling-lang.org/	Home | Gosling		archival	content/news/bioc_3_19_release.md					
ok_http_to_https	http://helenalc.github.io/	200	1	301->https://helenalc.github.io/	https://helenalc.github.io/	HLC		live	content/about/technical-advisory-board.md	https://bioconductor.org/about/technical-advisory-board/				
ok_http_to_https	http://huttenhower.sph.harvard.edu/	200	2	302->https://huttenhower.sph.harvard.edu/ | 301->https://huttenhower.sph.harvard.edu/home	https://huttenhower.sph.harvard.edu/home			archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://kbroman.org/	200	1	301->https://kbroman.org/	https://kbroman.org/	Karl Broman		archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://leekgroup.github.io/derfinderData/	200	1	301->https://leekgroup.github.io/derfinderData/	https://leekgroup.github.io/derfinderData/	Processed BigWigs from BrainSpan for examples • derfinderData		archival	content/news/bioc_3_11_release.md					
ok_http_to_https	http://libcxx.llvm.org/	200	1	302->https://libcxx.llvm.org/	https://libcxx.llvm.org/	“libc++” C++ Standard Library &#8212; libc++ documentation		content	content/developers/how-to/mavericks-howto.md					
ok_http_to_https	http://lieberinstitute.github.io/recount-brain/	200	1	301->http://research.libd.org/recount-brain/	http://research.libd.org/recount-brain/			archival	content/news/bioc_3_7_release.md					
ok_http_to_https	http://liftr.me	200	1	301->https://liftr.me/	https://liftr.me/	Containerize R Markdown Documents for Continuous Reproducibility • liftr		archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://lldb.llvm.org/	200	1	302->https://lldb.llvm.org/	https://lldb.llvm.org/	🐛 LLDB		content	content/developers/how-to/c-debugging.md; content/developers/how-to/mavericks-howto.md					
ok_http_to_https	http://lldb.llvm.org/lldb-gdb.html	200	2	302->https://lldb.llvm.org/lldb-gdb.html | 301->https://lldb.llvm.org/use/map.html	https://lldb.llvm.org/use/map.html			content	content/developers/how-to/c-debugging.md					
ok_http_to_https	http://mc-stan.org	200	1	301->https://mc-stan.org/	https://mc-stan.org/	Stan		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://mc-stan.org/	200	1	301->https://mc-stan.org/	https://mc-stan.org/	Stan		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://mc-stan.org/interfaces/rstan.html	200	1	301->https://mc-stan.org/interfaces/rstan.html	https://mc-stan.org/interfaces/rstan.html	Redirect		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://med.stanford.edu/irt/about/maps-directions.html	200	1	301->https://med.stanford.edu:443/irt/about/maps-directions.html	https://med.stanford.edu:443/irt/about/maps-directions.html	Maps &amp; Directions - Information Resources &amp; Technology (IRT) - Stanford University School of Medicine | Technology &amp; Digital Solutions | Stanford Me		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://mengnote.blogspot.de/2012/12/calculate-correct-hypergeometric-p.html	200	1	302->http://mengnote.blogspot.com/2012/12/calculate-correct-hypergeometric-p.html	http://mengnote.blogspot.com/2012/12/calculate-correct-hypergeometric-p.html	Meng's Notes: Simple Enrichment Test -- calculate hypergeometric p-values in R		archival	content/news/bioc_3_3_release.md					
ok_http_to_https	http://mikelove.github.io/bioc2016	200	1	301->http://mikelove.github.io/bioc2016/	http://mikelove.github.io/bioc2016/	Michael Love - Bioc2016		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://ncg.kcl.ac.uk	200	1	301->http://network-cancer-genes.org	http://network-cancer-genes.org	Network of Cancer Genes Home		archival	content/news/bioc_3_1_release.md					
ok_http_to_https	http://ndexbio.org/	200	2	301->https://ndexbio.org/ | 301->https://www.ndexbio.org/	https://www.ndexbio.org/	NDEx 3		archival	content/news/bioc_3_6_release.md					
ok_http_to_https	http://odin.mdacc.tmc.edu/~wwang7/	200	1	302->https://odin.mdacc.tmc.edu/~wwang7/	https://odin.mdacc.tmc.edu/~wwang7/	Welcome to Wenyi Wang's home page		archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://pcottle.github.io/learnGitBranching/	200	2	301->http://learngitbranching.js.org/ | 301->https://learngitbranching.js.org/	https://learngitbranching.js.org/	Learn Git Branching		archival	content/help/newsletters/2015_July.md					
ok_http_to_https	http://pyunit.sourceforge.net	200	1	301->https://pyunit.sourceforge.net/	https://pyunit.sourceforge.net/	PyUnit - the standard unit testing framework for Python		content	content/developers/how-to/unitTesting-guidelines.md					
ok_http_to_https	http://r-pkgs.had.co.nz/git.html	200	1	301->https://r-pkgs.org/git.html	https://r-pkgs.org/git.html			archival	content/help/newsletters/2015_July.md					
ok_http_to_https	http://r-pkgs.had.co.nz/tests.html	200	1	301->https://r-pkgs.org/tests.html	https://r-pkgs.org/tests.html			content	content/developers/how-to/unitTesting-guidelines.md; content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://r.research.att.com/	200	1	301->https://mac.R-project.org/	https://mac.R-project.org/	R for macOS Developers		archival	content/help/course-materials/2011/BioC2011.md; content/help/course-materials/2011/SeattleIntro2011.md					
ok_http_to_https	http://rmarkdown.rstudio.com/	200	1	301->https://rmarkdown.rstudio.com/	https://rmarkdown.rstudio.com/	R Markdown		content	content/developers/how-to/workflows.md					
ok_http_to_https	http://rmarkdown.rstudio.com/authoring_pandoc_markdown.html	200	2	301->https://rmarkdown.rstudio.com/authoring_pandoc_markdown.html | 301->https://pandoc.org/MANUAL.html#pandocs-markdown	https://pandoc.org/MANUAL.html#pandocs-markdown			content	content/developers/how-to/workflows.md					
ok_http_to_https	http://rpubs.com/calablareau/191758	200	1	302->https://rpubs.com:443/calablareau/191758	https://rpubs.com:443/calablareau/191758			archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://rpubs.com/lwaldron/bioc2014	200	1	302->https://rpubs.com:443/lwaldron/bioc2014	https://rpubs.com:443/lwaldron/bioc2014	RPubs - Meta-analysis for genomic data		archival	content/help/course-materials/2014/BioC2014.md					
ok_http_to_https	http://rpubs.com/seandavi/bioc2016_gadgets	200	1	302->https://rpubs.com:443/seandavi/bioc2016_gadgets	https://rpubs.com:443/seandavi/bioc2016_gadgets	RPubs - Introduction to Shiny Gadgets in 15 minutes		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://s3tools.org/s3cmd	200	1	301->https://s3tools.org/s3cmd	https://s3tools.org/s3cmd	Amazon S3 Tools: Command Line S3 Client and S3 Backup for Windows, Linux: s3cmd, s3express		content	content/help/elasticmapreduce.md					
ok_http_to_https	http://satijalab.org/	200	1	301->https://satijalab.org/	https://satijalab.org/	Satija Lab		archival	content/help/course-materials/2017/BioC2017.md					
ok_http_to_https	http://scholar.google.com/scholar?q=bioconductor&btnG=Search	200	1	302->https://scholar.google.com/scholar?q=bioconductor&btnG=Search	https://scholar.google.com/scholar?q=bioconductor&btnG=Search			content	content/help/newsletters/2015_January.md; content/help/publications.md; layouts/_literature_search.html; layouts/_publications.html					
ok_http_to_https	http://sco.h-its.org/exelixis/web/software/raxml/hands_on.html	200	2	301->https://sco.h-its.org/exelixis/web/software/raxml/hands_on.html | 301->https://cme.h-its.org/exelixis/web/software/raxml/hands_on.html	https://cme.h-its.org/exelixis/web/software/raxml/hands_on.html	The Exelixis Lab		archival	content/news/bioc_3_2_release.md					
ok_http_to_https	http://search.barnesandnoble.com/booksearch/isbnInquiry.asp?userid=lp2kv3JChI&amp;isbn=0387251464	200	1	301->https://www.barnesandnoble.com/	https://www.barnesandnoble.com/			live	content/help/publications/books/bioinformatics-and-computational-biology-solutions.html	https://bioconductor.org/help/publications/books/bioinformatics-and-computational-biology-solutions/				
ok_http_to_https	http://shiny.rstudio.com/	200	2	301->https://shiny.rstudio.com/ | 301->https://shiny.posit.co/	https://shiny.posit.co/	Shiny		archival	content/help/newsletters/2015_April.md					
ok_http_to_https	http://sites.google.com/site/bcbostoned/	200	4	301->https://sites.google.com/site/bcbostoned/ | 302->https://accounts.google.com/ServiceLogin?passive=1209600&osid=1&continue=https://sites.google.com/site/bcbostoned/&followup=https://sites.google.com/site/bcbostoned/ | 302->https://accounts.google.com/InteractiveLogin?continue=https://sites.google.com/site/bcbostoned/&followup=https://sites.google.com/site/bcbostoned/&osid=1&passive=1209600&dsh=S1947623413:1785030712922103 | 302->https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fbcbostoned%2F&dsh=S1947623413%3A1785030712922103&followup=https%3	https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fsites.google.com%2Fsite%2Fbcbostoned%2F&dsh=S1947623413%3A1785030712922103&followup=https%3A%2F%2Fsites.google.com%2Fsite%2Fbcbostoned%2F&osid=1&passive=1209600&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxuMI31ji1-slljYQ0NjBIw1kVYe1KKmmKXxvXpBHN8GyHblEFCR3DBrmP9C5DbPr9IjqEI0			archival	content/help/course-materials/2009.md					
ok_http_to_https	http://smodia2015.cipf.es/	200	2	301->https://cloud.cipf.es/ | 302->https://cloud.cipf.es/index.php/login	https://cloud.cipf.es/index.php/login	Login – CIPF CLOUD		live	content/help/events/Valencia2015.yaml; content/help/newsletters/2015_July.md	https://bioconductor.org/help/events/				
ok_http_to_https	http://stackoverflow.com/a/35838861/2792099	200	2	301->https://stackoverflow.com/a/35838861/2792099 | 302->/questions/35828450/getting-values-from-histogram-with-image/35838861#35838861	https://stackoverflow.com/questions/35828450/getting-values-from-histogram-with-image/35838861#35838861			archival	content/news/bioc_3_3_release.md					
ok_http_to_https	http://stackoverflow.com/questions/30428860/proper-use-of-optional-package-features-and-dependencies	200	1	301->https://stackoverflow.com/questions/30428860/proper-use-of-optional-package-features-and-dependencies	https://stackoverflow.com/questions/30428860/proper-use-of-optional-package-features-and-dependencies			archival	content/news/bioc_3_2_release.md					
ok_http_to_https	http://tinyurl.com/BioC2013-AnnotationHub	200	1	301->https://docs.google.com/presentation/d/1hACv-1fzSg7EzFA118NqOOdprg9yG3QXpnf0fCtUCoI/pub?start=false&loop=false&delayms=3000	https://docs.google.com/presentation/d/1hACv-1fzSg7EzFA118NqOOdprg9yG3QXpnf0fCtUCoI/pub?start=false&loop=false&delayms=3000			archival	content/help/course-materials/2013/BioC2013.md					
ok_http_to_https	http://user2015.math.aau.dk/	200	1	301->https://user2015.math.aau.dk/	https://user2015.math.aau.dk/	useR! 2015 Aalborg		live	content/help/events/useR2015.yaml; content/help/newsletters/2015_July.md	https://bioconductor.org/help/events/				
ok_http_to_https	http://user2016.org/	200	1	308->https://user2016.org/	https://user2016.org/	User 2016		archival	content/help/course-materials/2016/BioC2016.md					
ok_http_to_https	http://valgrind.org/	200	1	301->https://valgrind.org/	https://valgrind.org/	Valgrind Home		content	content/developers/how-to/c-debugging.md; content/developers/how-to/mavericks-howto.md					
ok_http_to_https	http://valgrind.org/docs/manual/mc-manual.html	200	1	301->https://valgrind.org/docs/manual/mc-manual.html	https://valgrind.org/docs/manual/mc-manual.html			content	content/developers/how-to/c-debugging.md					
ok_http_to_https	http://vimeo.com/11937905	200	1	301->https://vimeo.com/11937905	https://vimeo.com/11937905	Using gdb to debug R packages with native code		content	content/developers/how-to/c-debugging.md					
ok_http_to_https	http://waldronlab.io/	200	1	301->https://waldronlab.io/	https://waldronlab.io/	Waldron Lab - Waldron Lab		live	content/about/technical-advisory-board.md	https://bioconductor.org/about/technical-advisory-board/				
ok_http_to_https	http://web.expasy.org/peptide_cutter/peptidecutter_enzymes.html	200	1	301->https://web.expasy.org/peptide_cutter/peptidecutter_enzymes.html	https://web.expasy.org/peptide_cutter/peptidecutter_enzymes.html	Expasy PeptideCutter tool: available enzymes		archival	content/news/bioc_2_13_release.md					
ok_http_to_https	http://winscp.net/eng/index.php	200	1	301->https://winscp.net/eng/index.php	https://winscp.net/eng/index.php	WinSCP :: Official Site :: Free SFTP and FTP client for Windows		live	content/help/bioconductor-cloud-ami.md	http://bioconductor.org/help/bioconductor-cloud-ami/; https://bioconductor.org/help/bioconductor-cloud-ami/				
ok_http_to_https	http://www.1000genomes.org/	200	2	301->http://www.internationalgenome.org/ | 301->https://www.internationalgenome.org:443/	https://www.internationalgenome.org:443/	1000 Genomes | A Deep Catalog of Human Genetic Variation		archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://www.abacbs.org/biocasia2016	200	1	301->https://www.abacbs.org/biocasia2016	https://www.abacbs.org/biocasia2016	bioCasia2016		live	content/help/events/Brisbane2016.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.abacbs.org/biocasia2016workshop	200	1	301->https://www.abacbs.org/biocasia2016workshop	https://www.abacbs.org/biocasia2016workshop	bioCasia2016workshop		live	content/help/events/BrisbaneShiny2016.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.amazon.com/	200	1	301->https://www.amazon.com/	https://www.amazon.com/			archival	content/help/course-materials/extra/BioC2012_setup_guide.md					
ok_http_to_https	http://www.amazon.com/Bioconductor-Case-Studies-Use-R/dp/0387772391/ref=sr_1_1?ie=UTF8&s=books&qid=1212092348&sr=1-1	200	1	301->https://www.amazon.com/Bioconductor-Case-Studies-Use-R/dp/0387772391/ref=sr_1_1?ie=UTF8&s=books&qid=1212092348&sr=1-1	https://www.amazon.com/Bioconductor-Case-Studies-Use-R/dp/0387772391/ref=sr_1_1?ie=UTF8&s=books&qid=1212092348&sr=1-1			content	content/help/publications/books/bioconductor-case-studies.md					
ok_http_to_https	http://www.amazon.com/Programming-Bioinformatics-Chapman-Computer-Analysis/dp/1420063677	200	1	301->https://www.amazon.com/Programming-Bioinformatics-Chapman-Computer-Analysis/dp/1420063677	https://www.amazon.com/Programming-Bioinformatics-Chapman-Computer-Analysis/dp/1420063677			live	content/help/publications/books/r-programming-for-bioinformatics.md	https://bioconductor.org/help/publications/books/r-programming-for-bioinformatics/				
ok_http_to_https	http://www.bepress.com/bioconductor/paper10/	200	1	301->https://www.elsevier.com/products/digital-commons	https://www.elsevier.com/products/digital-commons			content	content/help/publications/compendia/CompStatViz.md					
ok_http_to_https	http://www.bepress.com/sagmb/vol3/iss1/art3/	200	1	301->https://www.elsevier.com/products/digital-commons	https://www.elsevier.com/products/digital-commons			archival	content/help/course-materials/2005/BioC2005/labs/lab01.html; content/help/course-materials/2005/BioC2005/labs/lab01/ApoAI.html; content/help/course-materials/2005/BioC2005/labs/lab01/drosEmbryo.html					
ok_http_to_https	http://www.biostat.harvard.edu/%7Ecarey	200	3	302->https://www.hsph.harvard.edu/ | 301->http://hsph.harvard.edu | 301->https://hsph.harvard.edu/	https://hsph.harvard.edu/			live	content/help/publications/books/bioinformatics-and-computational-biology-solutions.html	https://bioconductor.org/help/publications/books/bioinformatics-and-computational-biology-solutions/				
ok_http_to_https	http://www.biostat.harvard.edu/%7Ecarey/bos05formal.html	200	3	302->https://www.hsph.harvard.edu/ | 301->http://hsph.harvard.edu | 301->https://hsph.harvard.edu/	https://hsph.harvard.edu/			archival	content/help/course-materials/2005.md					
ok_http_to_https	http://www.biostat.harvard.edu/%7Ecarey/bos08bct/bosMar08.html	200	3	302->https://www.hsph.harvard.edu/ | 301->http://hsph.harvard.edu | 301->https://hsph.harvard.edu/	https://hsph.harvard.edu/			archival	content/help/course-materials/2008.md					
ok_http_to_https	http://www.biostat.ucsf.edu/jean/Presentation/Stockholm/	200	2	302->http://regression.ucsf.edu | 301->https://regression.ucsf.edu/	https://regression.ucsf.edu/	Regression Methods in Biostatistics		archival	content/help/course-materials/2004.md					
ok_http_to_https	http://www.boost.org/	200	1	301->https://www.boost.org/	https://www.boost.org/	Boost		content	content/developers/how-to/mavericks-howto.md					
ok_http_to_https	http://www.chiark.greenend.org.uk/~sgtatham/putty/	200	1	301->https://www.chiark.greenend.org.uk/~sgtatham/putty/	https://www.chiark.greenend.org.uk/~sgtatham/putty/	PuTTY: a free SSH and Telnet client		live	content/help/bioconductor-cloud-ami.md	http://bioconductor.org/help/bioconductor-cloud-ami/; https://bioconductor.org/help/bioconductor-cloud-ami/				
ok_http_to_https	http://www.cplusplus.com/reference/map/map/end/	200	2	301->https://www.cplusplus.com/reference/map/map/end/ | 301->https://cplusplus.com/reference/map/map/end/	https://cplusplus.com/reference/map/map/end/			content	content/developers/how-to/c-debugging.md					
ok_http_to_https	http://www.cplusplus.com/reference/vector/vector/erase/	200	2	301->https://www.cplusplus.com/reference/vector/vector/erase/ | 301->https://cplusplus.com/reference/vector/vector/erase/	https://cplusplus.com/reference/vector/vector/erase/			content	content/developers/how-to/mavericks-howto.md					
ok_http_to_https	http://www.cplusplus.com/reference/vector/vector/insert/	200	2	301->https://www.cplusplus.com/reference/vector/vector/insert/ | 301->https://cplusplus.com/reference/vector/vector/insert/	https://cplusplus.com/reference/vector/vector/insert/			content	content/developers/how-to/mavericks-howto.md					
ok_http_to_https	http://www.crcpress.com/product/isbn/9781420063677	200	2	301->https://www.routledge.com/product/isbn/9781420063677 | 301->https://www.routledge.com/R-Programming-for-Bioinformatics/Gentleman/p/book/9781420063677	https://www.routledge.com/R-Programming-for-Bioinformatics/Gentleman/p/book/9781420063677			live	content/help/publications/books/r-programming-for-bioinformatics.md	https://bioconductor.org/help/publications/books/r-programming-for-bioinformatics/				
ok_http_to_https	http://www.cygwin.com/	200	1	302->https://cygwin.com/	https://cygwin.com/	Cygwin		live	content/help/bioconductor-cloud-ami.md	http://bioconductor.org/help/bioconductor-cloud-ami/; https://bioconductor.org/help/bioconductor-cloud-ami/				
ok_http_to_https	http://www.daedtech.com/addicted-to-unit-testing	200	1	301->http://daedtech.com/addicted-to-unit-testing/	http://daedtech.com/addicted-to-unit-testing/			content	content/developers/how-to/unitTesting-guidelines.md					
ok_http_to_https	http://www.e-publications.org/ims/submission/STS/user/submissionFile/16331?confirm=d92def1e	200	1	301->https://www.e-publications.org/ims/submission/STS/user/submissionFile/16331?confirm=d92def1e	https://www.e-publications.org/ims/submission/STS/user/submissionFile/16331?confirm=d92def1e			archival	content/help/newsletters/2014_July.md					
ok_http_to_https	http://www.ebi.ac.uk/microarray/General/Events/EMBO2003/embo.html	200	3	301->https://www.ebi.ac.uk/microarray/General/Events/EMBO2003/embo.html | 301->/arrayexpress/ | 302->https://www.ebi.ac.uk/biostudies/arrayexpress	https://www.ebi.ac.uk/biostudies/arrayexpress	ArrayExpress < BioStudies &lt; EMBL-EBI		archival	content/help/course-materials/2003/EMBO03.html					
ok_http_to_https	http://www.ebi.ac.uk/training/course/Bio_NGS2015	200	1	301->https://www.ebi.ac.uk/training/course/Bio_NGS2015	https://www.ebi.ac.uk/training/course/Bio_NGS2015	EMBL-EBI Training		live	content/help/events/HinxtonNGSMarch2015.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/course/RNA2015	200	1	301->https://www.ebi.ac.uk/training/course/RNA2015	https://www.ebi.ac.uk/training/course/RNA2015	EMBL-EBI Training		live	content/help/events/HinxtonRNASeqMay2015.yaml; content/help/newsletters/2015_April.md	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/course/embo-practical-course-analysis-high-throughput-sequencing-data-0	200	1	301->https://www.ebi.ac.uk/training/course/embo-practical-course-analysis-high-throughput-sequencing-data-0	https://www.ebi.ac.uk/training/course/embo-practical-course-analysis-high-throughput-sequencing-data-0	EMBL-EBI Training		live	content/help/events/Hinxton2012.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/course/embo-practical-course-analysis-high-throughput-sequencing-data-1	200	1	301->https://www.ebi.ac.uk/training/course/embo-practical-course-analysis-high-throughput-sequencing-data-1	https://www.ebi.ac.uk/training/course/embo-practical-course-analysis-high-throughput-sequencing-data-1	EMBL-EBI Training		live	content/help/events/EmboHtseq2013.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/course/rnaseq-chipseq-data2013	200	1	301->https://www.ebi.ac.uk/training/course/rnaseq-chipseq-data2013	https://www.ebi.ac.uk/training/course/rnaseq-chipseq-data2013	EMBL-EBI Training		live	content/help/events/rnaseqchipseq2013.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/handson/course_100131_bioconductor.html	200	2	301->https://www.ebi.ac.uk/training/handson/course_100131_bioconductor.html | 301->https://www.ebi.ac.uk/training/live-events?facets=type:Course+at+EMBL-EBI	https://www.ebi.ac.uk/training/live-events?facets=type:Course+at+EMBL-EBI	EMBL-EBI Training		live	content/help/events/LondonJan10.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/handson/course_110228_AdvRNA.html	200	2	301->https://www.ebi.ac.uk/training/handson/course_110228_AdvRNA.html | 301->https://www.ebi.ac.uk/training/live-events?facets=type:Course+at+EMBL-EBI	https://www.ebi.ac.uk/training/live-events?facets=type:Course+at+EMBL-EBI	EMBL-EBI Training		live	content/help/events/HinxtonMarch2011.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.ebi.ac.uk/training/handson/course_120502_RNA.html	200	2	301->https://www.ebi.ac.uk/training/handson/course_120502_RNA.html | 301->https://www.ebi.ac.uk/training/live-events?facets=type:Course+at+EMBL-EBI	https://www.ebi.ac.uk/training/live-events?facets=type:Course+at+EMBL-EBI	EMBL-EBI Training		live	content/help/events/HinxtonMay2012.yaml	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.gene.com/	200	1	301->https://www.gene.com/	https://www.gene.com/	Genentech		content	content/help/course-materials/2013/GenentechMay2013.yaml; layouts/_bioc2016_sponsors.html; layouts/_bioc2017_sponsors.html; layouts/_bioc2018_sponsors.html					
ok_http_to_https	http://www.google.com/analytics/	200	1	301->https://marketingplatform.google.com/about/analytics/	https://marketingplatform.google.com/about/analytics/	Analytics Tools &amp; Solutions for Your Business - Google Analytics		archival	content/help/newsletters/2015_April.md; content/help/newsletters/2015_July.md; content/help/newsletters/2015_October.md; content/help/newsletters/2016_January.md					
ok_http_to_https	http://www.jcvi.org/	200	2	301->https://www.jcvi.org// | 302->https://www.jcvi.org/	https://www.jcvi.org/	JCVI Home Page | JCVI		archival	content/help/course-materials/2002/Heidelberg02.html					
ok_http_to_https	http://www.jsbi.org/giw-incob2015/satellites/BioconductorWorkshop.html	200	1	301->https://www.jsbi.org/giw-incob2015/satellites/BioconductorWorkshop.html	https://www.jsbi.org/giw-incob2015/satellites/BioconductorWorkshop.html	GIW/InCoB 2015 Workshop on Bioconductor for high-throughput sequence analysis		live	content/help/newsletters/2015_July.md	https://bioconductor.org/help/events/				
ok_http_to_https	http://www.junit.org	200	2	301->https://www.junit.org/ | 301->https://junit.org/	https://junit.org/	JUnit		content	content/developers/how-to/unitTesting-guidelines.md					
ok_http_to_https	http://www.kegg.jp/dbget-bin/www_bget?ko+ko00010	200	1	301->https://www.kegg.jp/dbget-bin/www_bget?ko+ko00010	https://www.kegg.jp/dbget-bin/www_bget?ko+ko00010	KEGG PATHWAY: ko00010		archival	content/news/bioc_3_4_release.md					
ok_http_to_https	http://www.kegg.jp/dbget-bin/www_bget?ko+map00010	200	1	301->https://www.kegg.jp/dbget-bin/www_bget?ko+map00010	https://www.kegg.jp/dbget-bin/www_bget?ko+map00010	KEGG PATHWAY: map00010		archival	content/news/bioc_3_4_release.md					
ok_http_to_https	http://www.lcg.unam.mx/~lcollado/E/	200	2	302->https://www.lcg.unam.mx/~lcollado/E/ | 301->https://www.lcg.unam.mx/noticias/egresados/egresada-publica-su-trabajo-de-titulacion-en-la-revista-genome-biology-and-evolution/	https://www.lcg.unam.mx/noticias/egresados/egresada-publica-su-trabajo-de-titulacion-en-la-revista-genome-biology-and-evolution/	Egresada publica su trabajo de titulación en la revista Genome Biology and Evolution - LCG UNAM		archival	content/help/course-materials/2009.md					
ok_http_to_https	http://www.lcg.unam.mx/~lcollado/R/	200	2	302->https://www.lcg.unam.mx/~lcollado/R/ | 301->https://www.lcg.unam.mx/razones-para-estudiar-ciencias-genomicas/	https://www.lcg.unam.mx/razones-para-estudiar-ciencias-genomicas/	5 Razones para estudiar Ciencias Genómicas - LCG UNAM		archival	content/help/course-materials/2008.md					
ok_http_to_https	http://www.marriott.com/hotels/travel/sealu-residence-inn-seattle-downtown-lake-union/	200	2	301->https://www.marriott.com/hotels/travel/sealu-residence-inn-seattle-downtown-lake-union/ | 301->https://www.marriott.com/en-us/hotels/sealu-residence-inn-seattle-downtown-lake-union/overview/	https://www.marriott.com/en-us/hotels/sealu-residence-inn-seattle-downtown-lake-union/overview/	Access Denied		archival	content/help/course-materials/2015/BioC2015.md					
ok_http_to_https	http://www.math.ku.dk/%7Erichard/courses/bioconductor2007/	200	2	301->https://www.math.ku.dk/~richard/courses/bioconductor2007/ | 301->https://web.math.ku.dk/~richard/courses/bioconductor2007/	https://web.math.ku.dk/~richard/courses/bioconductor2007/	Ph.D.-Course -- Statistical analysis of microarray expression data with R and Bioconductor		archival	content/help/course-materials/2007/bioc_copenhagen.html					
ok_http_to_https	http://www.math.ku.dk/%7Erichard/courses/bioconductor2009/	200	2	301->https://www.math.ku.dk/~richard/courses/bioconductor2009/ | 301->https://web.math.ku.dk/~richard/courses/bioconductor2009/	https://web.math.ku.dk/~richard/courses/bioconductor2009/	Ph.D.-Course -- Statistical analysis of gene expression data with R and Bioconductor		archival	content/help/course-materials/2009.md					
ok_http_to_https	http://www.math.ku.dk/%7Erichard/workshop/seqexpr/	200	2	301->https://www.math.ku.dk/~richard/workshop/seqexpr/ | 301->https://web.math.ku.dk/~richard/workshop/seqexpr/	https://web.math.ku.dk/~richard/workshop/seqexpr/	Workshop -- Gene expression based on sequencing technologies		archival	content/help/course-materials/2009.md					
ok_http_to_https	http://www.mirbase.org/	200	1	301->https://mirbase.org///	https://mirbase.org///	miRBase		archival	content/news/bioc_3_3_release.md					
ok_http_to_https	http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE103322	200	1	301->https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE103322	https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE103322	GEO Accession viewer		live	content/news/bioc_3_14_release.md	https://bioconductor.org/news/bioc_3_14_release				
